Time,Pokhara Airport,Lumle,Begnas,Lamachour
07/14/2016 03:00:00,5.3,17.5,48.2,12.4
07/15/2016 03:00:00,7.2,49.8,0,62
07/16/2016 03:00:00,45,88.9,32,42.8
07/17/2016 03:00:00,26.1,22.2,12,46
07/18/2016 03:00:00,30.8,28,28.8,12
07/19/2016 03:00:00,0,22.5,2.2,2
07/20/2016 03:00:00,29,85.5,5.4,50.6
07/21/2016 03:00:00,35.2,40.2,74.3,46
07/22/2016 03:00:00,25.6,97.2,27.8,20.8
07/23/2016 03:00:00,41.1,3,41.6,36.6
07/24/2016 03:00:00,6.3,48.4,1.6,40
07/25/2016 03:00:00,35.1,132,134.3,76.8
07/26/2016 03:00:00,222.9,216.5,146.6,166
07/27/2016 03:00:00,56.4,56.7,47.8,42.4
07/28/2016 03:00:00,1.6,19,25,4
07/29/2016 03:00:00,9.7,27,8.2,6.2
07/30/2016 03:00:00,0.6,1.5,9.8,4
07/31/2016 03:00:00,3.5,20,8.2,6.4
08/01/2016 3:00,8.7,12.7,11.2,6.4
08/02/2016 3:00,1.2,4.5,1.6,0
08/03/2016 3:00,0.5,9.7,0,2.6
08/04/2016 3:00,0.9,20.4,0,2
08/05/2016 3:00,3.5,0,0,0
08/06/2016 3:00,33.2,43,14.4,44
08/07/2016 3:00,0.9,4,0,38.2
08/08/2016 3:00,1.1,24.8,3.5,6
08/09/2016 3:00,0.5,9,10.2,0
08/10/2016 3:00,4,10.5,58.3,4.4
08/11/2016 3:00,5,18.2,7,6.8
08/12/2016 3:00,19,10,0,4
08/13/2016 03:00:00,1.1,7.4,0,4.2
08/14/2016 03:00:00,5.8,41.5,4,6.8
08/15/2016 03:00:00,11,62.5,9.3,8.6
08/16/2016 03:00:00,30.8,20.5,7.2,2
08/17/2016 03:00:00,62.6,53.7,15.4,42
08/18/2016 03:00:00,0.7,24.6,0,42.4
08/19/2016 03:00:00,3.4,19.5,2,16.8
08/20/2016 03:00:00,0,27.5,6.7,6.6
08/21/2016 03:00:00,0,3.7,0,0
08/22/2016 03:00:00,41,3.4,5,42
08/23/2016 03:00:00,0,0,0,0
08/24/2016 03:00:00,0,0,2.2,0
08/25/2016 03:00:00,2.3,0,0,0
08/26/2016 03:00:00,12.8,79,0,40.2
08/27/2016 03:00:00,0,1.3,0,0
08/28/2016 03:00:00,0,0,13.2,0
08/29/2016 03:00:00,30.5,11,48.8,2.8
08/30/2016 03:00:00,65.5,12,47.3,120.2
08/31/2016 03:00:00,35.6,19.2,10.2,50.4
09/01/2016 3:00,83.5,44.5,10.5,116
09/02/2016 3:00,50.9,30.5,150.3,46.4
09/03/2016 3:00,87,23.2,238.4,48.6
09/04/2016 3:00,55,154,43.6,66.2
09/05/2016 3:00,0.4,0,0,0
09/06/2016 3:00,0,0,0,0
09/07/2016 3:00,40.5,8,20.2,80
09/08/2016 3:00,106.1,140.4,107.3,190.8
09/09/2016 3:00,19.6,23.5,18.7,18.6
09/10/2016 3:00,51.9,38.2,2,160.4
09/11/2016 3:00,13.7,85.5,4.8,52.2
09/12/2016 3:00,4.8,4.2,15,0
09/13/2016 03:00:00,19.1,8.2,27.2,4.8
09/14/2016 03:00:00,1.2,9.4,1,6.6
09/15/2016 03:00:00,0,4.6,0,0
09/16/2016 03:00:00,1.1,23,0,12.4
09/17/2016 03:00:00,99.9,81.1,51.8,82
09/18/2016 03:00:00,274.2,84.8,89.6,160.2
09/19/2016 03:00:00,0,1,0,2
09/20/2016 03:00:00,16.1,82.4,10,126.8
09/21/2016 03:00:00,14.5,166.2,4.2,48
09/22/2016 03:00:00,0.4,42.9,8.4,4
09/23/2016 03:00:00,2.1,2.5,0,2.8
09/24/2016 03:00:00,26.9,11.2,57.8,42
09/25/2016 03:00:00,0,0,0,0
09/26/2016 03:00:00,0.5,66.4,0,6.2
09/27/2016 03:00:00,0,15.5,0,0
09/28/2016 03:00:00,0,88.4,0,8.4
09/29/2016 03:00:00,2.6,16.5,5.2,4.8
09/30/2016 03:00:00,0,0,0,0
10/01/2016 3:00,0,11,0,10.8
10/02/2016 3:00,42.2,45.3,0,36
10/03/2016 3:00,60.5,27.5,24,38.2
10/04/2016 3:00,87.1,2.5,43.2,0
10/05/2016 3:00,0.5,5.2,3,4
10/06/2016 3:00,23.4,28.2,67.2,46
10/07/2016 3:00,6.5,4.2,0,2.2
10/08/2016 3:00,0,64.7,10.9,36
10/09/2016 3:00,57.3,15.2,3.4,10
10/10/2016 3:00,1.4,12.4,0,80.2
10/11/2016 3:00,55.1,2.5,0,48
10/12/2016 3:00,0,0,0,0
10/13/2016 03:00:00,0,27.2,0,0
10/14/2016 03:00:00,0,0,0,0
10/15/2016 03:00:00,0.8,1.5,0,8
10/16/2016 03:00:00,0,0,0,0
10/17/2016 03:00:00,0.6,0,0,0
10/18/2016 03:00:00,0,0,0,0
10/19/2016 03:00:00,0,0,0,0
10/20/2016 03:00:00,0,0,0,0
10/21/2016 03:00:00,0,0,0,0
10/22/2016 03:00:00,0,0,0,0
10/23/2016 03:00:00,0,0,0,0
10/24/2016 03:00:00,0,0,0,0
10/25/2016 03:00:00,0,0,0,0
10/26/2016 03:00:00,0,0,0,0
10/27/2016 03:00:00,0,0,0,0
10/28/2016 03:00:00,0,0,0,0
10/29/2016 03:00:00,0,0,0,0
10/30/2016 03:00:00,0,0,0,0
10/31/2016 03:00:00,0,0,0,0
11/01/2016 3:00,0,0,0,0
11/02/2016 3:00,0,0,0,0
11/03/2016 3:00,0,0,0,0
11/04/2016 3:00,0,0,0,0
11/05/2016 3:00,0,0,0,0
11/06/2016 3:00,0,0,0,0
11/07/2016 3:00,0,0,0,0
11/08/2016 3:00,0,0,0,0
11/09/2016 3:00,0,0,0,0
11/10/2016 3:00,0,0,0,0
11/11/2016 3:00,0,0,0,0
11/12/2016 3:00,0,0,0,0
11/13/2016 03:00:00,0,0,0,0
11/14/2016 03:00:00,0,0,0,0
11/15/2016 03:00:00,0,0,0,0
11/16/2016 03:00:00,0,0,0,0
11/17/2016 03:00:00,0,0,0,0
11/18/2016 03:00:00,0,0,0,0
11/19/2016 03:00:00,0,0,0,0
11/20/2016 03:00:00,0,0,0,0
11/21/2016 03:00:00,0,0,0,0
11/22/2016 03:00:00,0,0,0,0
11/23/2016 03:00:00,0,0,0,0
11/24/2016 03:00:00,0,0,0,0
11/25/2016 03:00:00,0,0,0,0
11/26/2016 03:00:00,0,0,0,0
11/27/2016 03:00:00,0,0,0,0
11/28/2016 03:00:00,0,0,0,0
11/29/2016 03:00:00,0,0,0,0
11/30/2016 03:00:00,0,0,0,0
12/01/2016 3:00,0,0,0,0
12/02/2016 3:00,0,0,0,0
12/03/2016 3:00,0,0,0,0
12/04/2016 3:00,0,0,0,0
12/05/2016 3:00,0,0,0,0
12/06/2016 3:00,0,0,0,0
12/07/2016 3:00,0,0,0,0
12/08/2016 3:00,0,0,0,0
12/09/2016 3:00,0,0,0,0
12/10/2016 3:00,0,0,0,0
12/11/2016 3:00,0,0,0,0
12/12/2016 3:00,0,0,0,0
12/13/2016 03:00:00,0,0,0,0
12/14/2016 03:00:00,0,0,0,0
12/15/2016 03:00:00,0,0,0,0
12/16/2016 03:00:00,0,0,0,0
12/17/2016 03:00:00,0,0,0,0
12/18/2016 03:00:00,0,0,0,0
12/19/2016 03:00:00,0,0,0,0
12/20/2016 03:00:00,0,0,0,0
12/21/2016 03:00:00,0,0,0,0
12/22/2016 03:00:00,0,0,0,0
12/23/2016 03:00:00,0,0,0,0
12/24/2016 03:00:00,0,0,0,0
12/25/2016 03:00:00,0,0,0,0
12/26/2016 03:00:00,0,3,0,0
12/27/2016 03:00:00,0,0,0,0
12/28/2016 03:00:00,0,0,0,0
12/29/2016 03:00:00,0,0,0,0
12/30/2016 03:00:00,0,0,0,0
12/31/2016 03:00:00,0,0,0,0
01/01/2017 3:00,0,0,0,0
01/02/2017 3:00,0,1.7,0,0
01/03/2017 3:00,0,0,0,0
01/04/2017 3:00,0,0,0,0
01/05/2017 3:00,0,0,0,0
01/06/2017 3:00,0,0,0,0
01/07/2017 3:00,0,0,0,0
01/08/2017 3:00,0,0,0,0
01/09/2017 3:00,0,0,0,0
01/10/2017 3:00,0,0,0,0
01/11/2017 3:00,0,1.6,0,2.6
01/12/2017 3:00,0,0,0,0
01/13/2017 03:00:00,0,0,0,0
01/14/2017 03:00:00,0,0,0,0
01/15/2017 03:00:00,0,0,0,0
01/16/2017 03:00:00,0,0,0,0
01/17/2017 03:00:00,0,0,0,0
01/18/2017 03:00:00,0,0,0,0
01/19/2017 03:00:00,0,0,0,0
01/20/2017 03:00:00,0,0,0,0
01/21/2017 03:00:00,0,0,0,0
01/22/2017 03:00:00,0,0,0,0
01/23/2017 03:00:00,5.5,0,0,0
01/24/2017 03:00:00,0,0,0,0
01/25/2017 03:00:00,0,0,0,0
01/26/2017 03:00:00,0,0,0,0
01/27/2017 03:00:00,0,0,0,0
01/28/2017 03:00:00,0,31,10,6.4
01/29/2017 03:00:00,0,0,1.5,0
01/30/2017 03:00:00,0,0,0,0
01/31/2017 03:00:00,0,0,0,0
02/01/2017 3:00,0,0,0,0
02/02/2017 3:00,0,0.1,0,0
02/03/2017 3:00,0,0,0,0
02/04/2017 3:00,0,0,0,0
02/05/2017 3:00,0,0,0,0
02/06/2017 3:00,0,0,0,0
02/07/2017 3:00,0,0,0,0
02/08/2017 3:00,0,0,0,0
02/09/2017 3:00,0,0,0,0
02/10/2017 3:00,0,0,0,0
02/11/2017 3:00,0,0,0,0
02/12/2017 3:00,0,0,0,0
02/13/2017 03:00:00,0,0,0,0
02/14/2017 03:00:00,0,0,0,0
02/15/2017 03:00:00,0,0,0,0
02/16/2017 03:00:00,0,0,0,0
02/17/2017 03:00:00,0,0,0,0
02/18/2017 03:00:00,0,0,0,0
02/19/2017 03:00:00,0,0,0,0
02/20/2017 03:00:00,0,0,0,0
02/21/2017 03:00:00,0,0,0,0
02/22/2017 03:00:00,0,0,0,0
02/23/2017 03:00:00,0,0,0,0
02/24/2017 03:00:00,0,0,0,0
02/25/2017 03:00:00,0,0,0,0
02/26/2017 03:00:00,0,0,0,0
02/27/2017 03:00:00,0,0,0,0
02/28/2017 03:00:00,0,0,0,0
03/01/2017 3:00,0,0,0,0
03/02/2017 3:00,0,0,9.4,0
03/03/2017 3:00,0,0,0,0
03/04/2017 3:00,0,0,0,0
03/05/2017 3:00,0,0,0,0
03/06/2017 3:00,0,0,0,0
03/07/2017 3:00,0,0,0,0
03/08/2017 3:00,0,0,0,0
03/09/2017 3:00,2.8,15,2.6,4
03/10/2017 3:00,1.6,14.5,0,4.6
03/11/2017 3:00,26.6,36,26.4,38.4
03/12/2017 3:00,4.9,8.6,0,6
03/13/2017 03:00:00,0,0,0,0
03/14/2017 03:00:00,0,0,0,0
03/15/2017 03:00:00,0,0.5,0,0
03/16/2017 03:00:00,0,0,15.4,30
03/17/2017 03:00:00,10.6,38.2,0,0
03/18/2017 03:00:00,0,0,0,0
03/19/2017 03:00:00,0,0,0,0
03/20/2017 03:00:00,4.1,2.8,5,4
03/21/2017 03:00:00,0,0,0,0
03/22/2017 03:00:00,0,0,0,0
03/23/2017 03:00:00,0,0,0,0
03/24/2017 03:00:00,0,0,0,0
03/25/2017 03:00:00,0,0.5,1.5,0
03/26/2017 03:00:00,27,0,12.4,0
03/27/2017 03:00:00,0,2.8,0,4.2
03/28/2017 03:00:00,9.1,7.5,3,36.4
03/29/2017 03:00:00,8.1,1,18.6,16.8
03/30/2017 03:00:00,10.5,7.5,0,12.4
03/31/2017 03:00:00,3,1.5,0,0
04/01/2017 3:00,1.1,1,9.5,0
04/02/2017 3:00,28.1,15.5,19,30
04/03/2017 3:00,8.1,0.5,28.3,4
04/04/2017 3:00,25.2,7.5,23,10.2
04/05/2017 3:00,45.4,19,21.2,12
04/06/2017 3:00,27,1.4,1.6,2.4
04/07/2017 3:00,6,10.6,3,4
04/08/2017 3:00,7.1,9.4,0,2.2
04/09/2017 3:00,0,0,0,0
04/10/2017 3:00,0,0,0,0
04/11/2017 3:00,0,0,0,0
04/12/2017 3:00,0,0,0,0
04/13/2017 03:00:00,0,0,0,0
04/14/2017 03:00:00,0,0,0,0
04/15/2017 03:00:00,6.3,6.5,19,10
04/16/2017 03:00:00,0,1.7,0,0
04/17/2017 03:00:00,0,0,0,0
04/18/2017 03:00:00,0,0,0,0
04/19/2017 03:00:00,0,8.5,0,2
04/20/2017 03:00:00,0,7.3,0,4
04/21/2017 03:00:00,5.8,2.4,22,6.2
04/22/2017 03:00:00,98.7,4.2,16,46
04/23/2017 03:00:00,47.8,45.5,49.6,50.2
04/24/2017 03:00:00,5.7,10.5,8,6.8
04/25/2017 03:00:00,0,0,2,0
04/26/2017 03:00:00,0,0,0,0
04/27/2017 03:00:00,0,0,0,0
04/28/2017 03:00:00,0.5,0,5,4
04/29/2017 03:00:00,0.3,0,31,0
04/30/2017 03:00:00,17.8,11,0,10
05/01/2017 3:00,7.5,13,14.2,0
05/02/2017 3:00,4.5,1.5,0,0
05/03/2017 3:00,9.4,4.5,2,0
05/04/2017 3:00,28.5,7.2,15,40.2
05/05/2017 3:00,24.2,3,17,4
05/06/2017 3:00,0,0,0,0
05/07/2017 3:00,1,0,0,2
05/08/2017 3:00,0,0,22.5,0
05/09/2017 3:00,9.8,13.5,0,2.8
05/10/2017 3:00,0,3,8.3,0
05/11/2017 3:00,0,0,0,0
05/12/2017 3:00,34,64,40.3,42
05/13/2017 03:00:00,0,1.5,0,0
05/14/2017 03:00:00,0.7,1,8,0
05/15/2017 03:00:00,0.7,2.5,0,0
05/16/2017 03:00:00,23.5,3.7,15.6,2.2
05/17/2017 03:00:00,16.4,3.6,23.6,4.2
05/18/2017 03:00:00,0,0,0,0
05/19/2017 03:00:00,48.6,18.5,14,16.8
05/20/2017 03:00:00,1.5,3,29,0
05/21/2017 03:00:00,9.9,77.5,4,32.4
05/22/2017 03:00:00,3.3,0,0,4
05/23/2017 03:00:00,16.7,11.2,0,10.2
05/24/2017 03:00:00,0,0,0,4.8
05/25/2017 03:00:00,0,0,5.6,0
05/26/2017 03:00:00,15.3,10,0,4.2
05/27/2017 03:00:00,4.4,20,11,0
05/28/2017 03:00:00,3,43.5,57.8,0
05/29/2017 03:00:00,18,9.2,12,10
05/30/2017 03:00:00,0.9,6.2,9.4,6
05/31/2017 03:00:00,9.4,9.5,0,2.2
06/01/2017 3:00,0,0,0,6.8
06/02/2017 3:00,31.6,0.3,31.3,38
06/03/2017 3:00,9.5,8.5,0,10.2
06/04/2017 3:00,0,0,0,0
06/05/2017 3:00,5.5,0,8.4,12
06/06/2017 3:00,21.4,4,35.2,30.8
06/07/2017 3:00,1.6,2.4,0,2.6
06/08/2017 3:00,0,3.6,0,0
06/09/2017 3:00,0,6.8,0,10
06/10/2017 3:00,2.1,3.5,12.4,0
06/11/2017 3:00,0,0,0,0
06/12/2017 3:00,0,1,0,0
06/13/2017 03:00:00,63.3,0,49.2,26.4
06/14/2017 03:00:00,0.7,34,0,2
06/15/2017 03:00:00,2.4,19,0,2.2
06/16/2017 03:00:00,35.5,23.5,13.4,80
06/17/2017 03:00:00,0,17,0,0
06/18/2017 03:00:00,5.4,0,5,30.8
06/19/2017 03:00:00,20.7,34.2,0,16.6
06/20/2017 03:00:00,5.8,1,6.5,18
06/21/2017 03:00:00,39.4,33.5,34.6,12
06/22/2017 03:00:00,1.5,1,13.9,2
06/23/2017 03:00:00,22.9,63,0,16.4
06/24/2017 03:00:00,0,62,0,0
06/25/2017 03:00:00,0,15,52.6,0
06/26/2017 03:00:00,3.5,21,56,0
06/27/2017 03:00:00,86.9,156.6,34.2,156
06/28/2017 03:00:00,12.3,23.5,2.1,8.2
06/29/2017 03:00:00,67.3,95.2,43.2,16
06/30/2017 03:00:00,43.3,30,19.2,90
07/01/2017 3:00,170.5,40.2,63.4,130
07/02/2017 3:00,191.4,98.2,86.4,270.4
07/03/2017 3:00,4.3,105.5,7.2,70.8
07/04/2017 3:00,2.1,16.7,5.8,10.6
07/05/2017 3:00,37.1,44.5,46.3,42
07/06/2017 3:00,34.4,54.9,26.7,16.2
07/07/2017 3:00,3,1.8,5.4,26.4
07/08/2017 3:00,0,14,18.4,0
07/09/2017 3:00,145.5,308.3,54.3,100.6
07/10/2017 3:00,146.1,100.7,35.1,160
07/11/2017 3:00,15.6,22.5,24.5,16.8
07/12/2017 3:00,19.4,85.5,24.5,46
07/13/2017 03:00:00,0.1,0,0,0
07/14/2017 03:00:00,0,25,4.6,0
07/15/2017 03:00:00,10.1,132.2,25.6,12.8
07/16/2017 03:00:00,0,0,0,4.6
07/17/2017 03:00:00,51.1,12,48.3,20.4
07/18/2017 03:00:00,15.8,47,34.3,0
07/19/2017 03:00:00,0,4.5,0,0
07/20/2017 03:00:00,2.1,32.2,2.2,36.2
07/21/2017 03:00:00,0.5,106,0,6
07/22/2017 03:00:00,2.9,52,11,8.6
07/23/2017 03:00:00,2.3,15.5,10.4,12.8
07/24/2017 03:00:00,16.2,46.4,19.5,36
07/25/2017 03:00:00,17.1,16.5,14,50.2
07/26/2017 03:00:00,1,16.4,28.4,12.6
07/27/2017 03:00:00,22,32.2,43,10.8
07/28/2017 03:00:00,0.4,31,3.2,4
07/29/2017 03:00:00,8.3,92,40,2
07/30/2017 03:00:00,138.2,111,109.4,42.6
07/31/2017 03:00:00,13.5,38,8.2,10
08/01/2017 3:00,4.6,55,1,38
08/02/2017 3:00,83.5,64.5,31,62.4
08/03/2017 3:00,51.6,86.5,74.3,64.8
08/04/2017 3:00,2.6,15.2,0,16
08/05/2017 3:00,20.6,65.2,20.1,80.2
08/06/2017 3:00,15.7,1.2,0,10
08/07/2017 3:00,55,89.2,50.4,52.6
08/08/2017 3:00,1.7,28,0,10.8
08/09/2017 3:00,5,89.4,12,40
08/10/2017 3:00,26.1,37,19,54.4
08/11/2017 3:00,89,49.4,138.4,80.6
08/12/2017 3:00,3,11.7,8.4,36.8
08/13/2017 03:00:00,19.3,20,18.2,12.4
08/14/2017 03:00:00,9,8.5,0,20
08/15/2017 03:00:00,0,4.2,0,0
08/16/2017 03:00:00,14.5,43,28.5,36.8
08/17/2017 03:00:00,31.7,80.7,20,100
08/18/2017 03:00:00,0.7,1,0,2
08/19/2017 03:00:00,21.1,90.2,22.6,70.2
08/20/2017 03:00:00,0.6,2.2,47.3,2
08/21/2017 03:00:00,31,87.2,0,74.4
08/22/2017 03:00:00,9.5,3.2,37,28.8
08/23/2017 03:00:00,70.7,45.5,21,90
08/24/2017 03:00:00,0.2,4.2,0,4.2
08/25/2017 03:00:00,5.5,1.2,24.5,12
08/26/2017 03:00:00,1.8,4.6,0,0
08/27/2017 03:00:00,10.8,5.5,24,0
08/28/2017 03:00:00,21.7,47.4,23.8,70.6
08/29/2017 03:00:00,0.2,3.5,0,0
08/30/2017 03:00:00,8.3,5.2,11.2,76.4
08/31/2017 03:00:00,5.5,30.8,5,38
09/01/2017 3:00,85.7,66.5,24.8,180
09/02/2017 3:00,153.5,92.5,80,130.6
09/03/2017 3:00,78,19.8,56.2,40.2
09/04/2017 3:00,76.5,27,80.6,10
09/05/2017 3:00,0,0,0,2.2
09/06/2017 3:00,0.3,32.2,0,6.4
09/07/2017 3:00,0,0,0,2
09/08/2017 3:00,0.5,32.2,3,0
09/09/2017 3:00,42.2,1,40,36.8
09/10/2017 3:00,2,41.5,0,0
09/11/2017 3:00,47.5,5.5,24,76.2
09/12/2017 3:00,63.7,6,44.5,80
09/13/2017 03:00:00,48.6,35.6,10,72
09/14/2017 03:00:00,0,0,0,0
09/15/2017 03:00:00,0,0,0,0
09/16/2017 03:00:00,0,0,0,0
09/17/2017 03:00:00,0,0,0,0
09/18/2017 03:00:00,39.5,2.7,0,38
09/19/2017 03:00:00,7.2,1.2,18.4,0
09/20/2017 03:00:00,0,0,3.6,0
09/21/2017 03:00:00,4,47.5,4.3,18.8
09/22/2017 03:00:00,20.6,42.4,22.4,8.6
09/23/2017 03:00:00,2.6,4,0,6
09/24/2017 03:00:00,0,0,0,0
09/25/2017 03:00:00,0,28.5,0,0
09/26/2017 03:00:00,0,0,0,0
09/27/2017 03:00:00,0.9,48.5,0,6.8
09/28/2017 03:00:00,0.4,37,0,4
09/29/2017 03:00:00,0,0,0,0
09/30/2017 03:00:00,38.4,7,78.6,38
10/01/2017 3:00,0,11.5,2,40.2
10/02/2017 3:00,0,45.4,12,78.4
10/03/2017 3:00,41.1,4.6,0,16.8
10/04/2017 3:00,0,0,0,0
10/05/2017 3:00,0,0,0,0
10/06/2017 3:00,1,0,0,0
10/07/2017 3:00,0.1,44.9,0,4.8
10/08/2017 3:00,5.3,21.5,0,40
10/09/2017 3:00,0,16.3,0,0
10/10/2017 3:00,0,0,0,0
10/11/2017 3:00,51.5,0,24.8,46
10/12/2017 3:00,0,0,0,0
10/13/2017 03:00:00,3.4,7,3.2,2.8
10/14/2017 03:00:00,6.4,0,4.5,2
10/15/2017 03:00:00,0,0,0,0
10/16/2017 03:00:00,0,0,0,0
10/17/2017 03:00:00,0,2.5,0,0
10/18/2017 03:00:00,0,0,0,0
10/19/2017 03:00:00,0,0,0,0
10/20/2017 03:00:00,0,0,0,0
10/21/2017 03:00:00,0,86.9,0,2
10/22/2017 03:00:00,1.7,1.2,0,66.8
10/23/2017 03:00:00,10,100.6,0,36
10/24/2017 03:00:00,0.1,0,0,2.6
10/25/2017 03:00:00,0,0,0,0
10/26/2017 03:00:00,0,0.5,0,0
10/27/2017 03:00:00,0,0,0,0
10/28/2017 03:00:00,0,0,0,0
10/29/2017 03:00:00,0,0.8,0,0
10/30/2017 03:00:00,0,0,0,0
10/31/2017 03:00:00,0,0,0,0
11/01/2017 3:00,0,1.5,0,0
11/02/2017 3:00,0,0,0,0
11/03/2017 3:00,0,0,0,0
11/04/2017 3:00,0,0,0,0
11/05/2017 3:00,0,0,0,0
11/06/2017 3:00,0,0,0,0
11/07/2017 3:00,0,0,0,0
11/08/2017 3:00,0,0,0,0
11/09/2017 3:00,0,0,0,0
11/10/2017 3:00,0,0,0,0
11/11/2017 3:00,0,0,0,0
11/12/2017 3:00,0,0,0,0
11/13/2017 03:00:00,0,0,0,0
11/14/2017 03:00:00,0,0,0,0
11/15/2017 03:00:00,0,0,0,0
11/16/2017 03:00:00,0,0,0,0
11/17/2017 03:00:00,0.6,0,0,2.8
11/18/2017 03:00:00,0,0,0,0
11/19/2017 03:00:00,0,0,0,0
11/20/2017 03:00:00,0,0,0,0
11/21/2017 03:00:00,0,0,0,0
11/22/2017 03:00:00,0,0,0,0
11/23/2017 03:00:00,0,0,0,0
11/24/2017 03:00:00,0,0,0,0
11/25/2017 03:00:00,0,0,0,0
11/26/2017 03:00:00,0,0,0,0
11/27/2017 03:00:00,0,0,0,0
11/28/2017 03:00:00,0,0,0,0
11/29/2017 03:00:00,0,0,0,0
11/30/2017 03:00:00,0,0,0,0
12/01/2017 3:00,0,0,0,0
12/02/2017 3:00,0,0,0,0
12/03/2017 3:00,0,0,0,0
12/04/2017 3:00,0,0,0,0
12/05/2017 3:00,0,0,0,0
12/06/2017 3:00,0,0,0,0
12/07/2017 3:00,0,0,0,0
12/08/2017 3:00,0,0,0,0
12/09/2017 3:00,0,0,0,0
12/10/2017 3:00,0,0,0,0
12/11/2017 3:00,0,0,0,0
12/12/2017 3:00,0,0,0,0
12/13/2017 03:00:00,0,0,0,0
12/14/2017 03:00:00,0,0,0,0
12/15/2017 03:00:00,0,0,0,0
12/16/2017 03:00:00,0,0,0,0
12/17/2017 03:00:00,0,0,0,0
12/18/2017 03:00:00,0,0,0,0
12/19/2017 03:00:00,0,0,0,0
12/20/2017 03:00:00,0,0,0,0
12/21/2017 03:00:00,0,0,0,0
12/22/2017 03:00:00,0,0,0,0
12/23/2017 03:00:00,0,0,0,0
12/24/2017 03:00:00,0,0,0,0
12/25/2017 03:00:00,0,0,0,0
12/26/2017 03:00:00,0,0,0,0
12/27/2017 03:00:00,0,0,0,0
12/28/2017 03:00:00,0,0,0,0
12/29/2017 03:00:00,0,0,0,0
12/30/2017 03:00:00,0,0,0,0
12/31/2017 03:00:00,0,0,0,0
01/01/2018 3:00,0,0,0,0
01/02/2018 3:00,0,0,0,0
01/03/2018 3:00,0,0,0,0
01/04/2018 3:00,0,0,0,0
01/05/2018 3:00,0,0,0,0
01/06/2018 3:00,0,0,0,0
01/07/2018 3:00,0,0,0,0
01/08/2018 3:00,0,0,0,0
01/09/2018 3:00,0,0,0,0
01/10/2018 3:00,0,0,0,0
01/11/2018 3:00,0,0,0,0
01/12/2018 3:00,0,0,0,0
01/13/2018 03:00:00,0,0,0,0
01/14/2018 03:00:00,0,0,0,0
01/15/2018 03:00:00,0,0,0,0
01/16/2018 03:00:00,0,0,0,0
01/17/2018 03:00:00,0,0,0,0
01/18/2018 03:00:00,0,0,0,0
01/19/2018 03:00:00,0,0,0,0
01/20/2018 03:00:00,0,0,0,0
01/21/2018 03:00:00,0,0,0,0
01/22/2018 03:00:00,0,0,0,0
01/23/2018 03:00:00,0,0,0,0
01/24/2018 03:00:00,0.6,3.5,0,0
01/25/2018 03:00:00,0.8,0,0,0
